Result Time,Granularity Period,Object Name,Reliability,"AMR TRAFFIC VOLUME","PS TRAFFIC VOLUME"
,Minutes,,,MB,MB
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=CARCELEN_BAJO2, CellID=40912",Reliable,1.642,0.005
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=CARCELEN_BAJO1, CellID=40911",Reliable,0.454,0.002
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=MIRAFLORES3, CellID=41603",Reliable,0.682,0.008
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=MIRAFLORES2, CellID=41602",Reliable,0.223,0.008
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=MIRAFLORES1, CellID=41601",Reliable,0.182,0.004
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=DE_LOS_PINOS2, CellID=41112",Reliable,0.055,0.006
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=DE_LOS_PINOS1, CellID=41111",Reliable,0.007,0.001
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PIC_UIO_PATRONATO_SAN_JOSE_U19_3, CellID=41683",Reliable,1.165,0.011
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PIC_UIO_PATRONATO_SAN_JOSE_U19_2, CellID=41682",Reliable,0.668,0.005
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PIC_UIO_PATRONATO_SAN_JOSE_U19_1, CellID=41681",Reliable,1.013,0.004
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PUERTO_VILLAMIL3, CellID=49223",Reliable,0.181,0.009
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PUERTO_VILLAMIL2, CellID=49222",Reliable,0.587,0.018
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PUERTO_VILLAMIL1, CellID=49221",Reliable,0.003,0.026
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PUERTO_BAQUERIZO3, CellID=49213",Reliable,0.251,0.01
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PUERTO_BAQUERIZO2, CellID=49212",Reliable,0.267,0.005
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PUERTO_BAQUERIZO1, CellID=49211",Reliable,0.223,0.028
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PUERTO_AYORA9, CellID=49209",Reliable,0.219,0.019
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PUERTO_AYORA8, CellID=49208",Reliable,1.749,0.031
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PUERTO_AYORA7, CellID=49207",Reliable,0.148,0.005
